vec,word
"""[-0.00756501, -0.001072, 0.082619, -0.11699, -0.018929, -0.15247, 0.869393, -0.189015, -0.0652676, 0.161604, 0.484686, 0.083114, 0.416075, 0.0537857, 0.801917, -1.09011, -0.086783, -0.614687, 0.225218, 0.538679, 0.0802127, 0.228717, 1.29152, -0.150334, -1.00135, 0.0504629, 0.410494, 0.250113, 0.61573, -0.486532, 0.010298, -0.0867015, 0.255344, -0.634777, -0.970227, -0.120144, 0.1808, 0.26513, -0.0642978, 0.227644, -0.79284, -0.52505, 0.493419, 0.27532, -0.0410398, 0.33028, -0.352992, 0.15823, -0.464722, -0.562253, 0.0972403, -0.320753, -0.932248, 0.515997, 0.40279, 0.15356, -0.361076, -0.505036, 0.60542, -0.557869, -0.816294, -0.524353, -0.580355, 0.154314, 0.763764, 0.187765, 0.965699, -1.36519, -0.589172, -1.19662, -0.953357, 0.143495, -0.0743932, 0.204315, -0.261249, -0.475047, 0.881872, 0.39767, 0.096727, 0.579772, 0.643564, -0.143377, 0.348621, 0.102359, 0.780761, 0.154593, 0.007639, -0.301805, 0.728369, 1.05909, 0.0602049, -1.22173, 0.687349, 0.501842, -0.810171, 0.489028, -0.222366, 0.299684, -0.379874, -0.772472, 0.623628, 0.610224, 0.383258, -0.129207, 0.705488, 0.624461, 0.0031086, -0.033616, 0.019692, -0.515819, -0.15201, 0.262198, 0.055223, -0.524347, -0.689604, -0.126282, -0.0457451, -0.85391, -0.648332, 0.362965, -0.225442, 0.254136, 0.132932, -0.612723, -0.812249, 0.176201, -0.942402, -0.411699]""",一个
"""[-0.0531255, 0.608476, -0.408365, -0.641426, 0.071448, -0.593541, 0.219374, -0.02386, -0.324982, -0.987629, 0.195323, -0.225002, 0.339888, -0.022993, 0.03467, 0.085, 0.614497, -0.497106, 0.581362, 1.06198, 0.516954, 0.3244, 0.435315, -0.264049, 0.0120644, -0.706521, -0.151481, 0.266736, 0.15589, -0.482072, -0.395989, -0.445948, -0.088516, -0.466331, 0.356274, 0.128922, 0.461338, 0.606586, 0.767779, 0.29397, 0.1488, 0.077592, 0.678908, -0.101362, 0.298802, 1.07411, 0.52587, -0.51791, -0.452885, 0.073406, -0.0489756, -0.033331, -0.997239, 0.082301, 0.739078, -0.11133, -0.960349, -0.0752182, 0.15318, -0.370589, -0.748568, 0.271206, -0.576927, -0.376824, 0.362556, -0.284809, 0.32636, -0.339208, -0.683477, -0.869105, -0.495602, 0.111739, -0.416047, 0.238334, 0.263487, -0.348787, 0.23581, -0.035732, 0.010163, -0.0358133, 0.728954, 0.260175, -0.328729, 0.033648, 0.333134, 0.385973, 0.178829, -0.37215, 0.818384, 0.387059, 0.0188693, -0.953456, -0.076083, -0.240874, -0.290565, 0.666186, -0.20233, 0.149518, -0.158052, -0.503121, 0.46326, 0.541205, 0.495383, -0.516062, 0.577608, 0.643743, 0.295618, 0.19368, -0.394099, -0.260338, 0.037645, 0.592572, 0.279709, -0.335519, -0.904912, -0.110122, -0.082752, -1.02068, -0.802503, 0.298948, -0.519115, 0.275466, -0.211208, -0.144156, -0.562797, -0.031674, -0.313216, -0.764734]""",这辆
"""[0.277696, 0.280141, -0.222784, -0.159672, -0.151588, -0.00595972, 0.162202, 0.124891, 0.0477969, 0.229485, -0.269287, -0.319042, 0.55007, 0.186765, 0.0911169, -0.365551, 0.215667, -0.033368, -0.135093, 0.206442, -0.0917526, -0.312801, 0.353799, -0.209102, -0.312798, -0.292839, 0.355323, -0.126646, 0.1314, -0.0165949, 0.210135, 0.351619, 0.195739, 0.066405, -0.588327, 0.380004, 0.162832, 0.179721, 0.269501, -0.0769254, -0.372167, 0.0178483, 0.526325, -0.233159, 0.330647, 0.329651, -0.0110757, 0.295781, 0.5042, -0.774324, 0.540417, -0.186942, -0.364069, 0.0327342, 0.633649, -0.152705, -0.0525553, 0.115396, 0.0498236, -0.471826, -0.130699, 0.309157, 0.178369, -0.0189482, -0.461489, -0.199137, 0.252707, -0.468578, -0.249691, 0.0846877, -0.233586, -0.0538316, 0.38376, 0.140668, -0.342225, -0.63293, 1.04991, -0.123588, -0.370301, 0.225948, -0.153347, -0.0386757, 0.05556, -0.257556, 0.323109, -0.0434272, 0.233057, -0.197615, 0.339534, 0.672607, 0.304739, -0.467589, -0.45316, 0.199723, -0.281502, 0.00957327, -0.345494, -0.0135617, -0.383398, -0.793857, 0.000581227, 0.419622, 0.225419, -0.142868, -0.116981, 0.387044, -0.292321, -0.288362, 0.344686, 0.0997592, -0.107724, 0.258148, 0.508502, -0.416461, -0.590543, -0.152018, -0.150968, 0.135906, -0.354785, 0.220033, 0.195313, 0.101881, 0.100465, -0.103997, -0.0719794, -0.25017, -0.162756, 0.142487]""",多少
"""[-0.197248, 0.0485678, -0.407041, -0.218823, 0.13805, 0.0546777, 0.0388839, 0.0297504, 0.291703, -0.00159394, 0.200777, -0.458952, 0.353719, 0.177107, -0.00325627, 0.0992084, 0.102512, -0.284853, -0.239739, 0.113298, 0.0198058, 0.674282, 0.83258, 0.184713, -0.190628, 0.235949, 0.051664, -0.21419, -0.24592, -0.2619, -0.26538, -0.145155, 0.0733328, -0.360912, -0.238127, 0.39727, -0.0310571, -0.033505, 0.116323, 0.250784, -0.447717, -0.157106, -0.00741109, 0.0668997, 0.498235, 0.388041, -0.294665, 0.280362, 0.128617, -0.200959, -0.102609, 0.155621, -0.242034, -0.316775, -0.0848751, 0.402086, 0.00719817, -0.235403, -0.0619972, 0.526419, 0.192568, 0.735812, -0.595266, -0.721658, 0.0878508, 0.326606, -0.16987, -0.0654203, -0.207515, -0.170749, 0.00179097, 0.307198, 0.117106, -0.0112396, 0.0271335, 0.10682, 0.444938, 0.233844, -0.0735166, 0.650152, -0.302199, 0.0535103, 0.131336, -0.123182, 0.48699, 0.589123, 0.606572, 0.103758, 0.228421, -0.0449184, 0.508583, -0.220649, -0.0476085, -0.124203, -0.203081, 0.289586, -0.238094, 0.488667, -0.0274249, -0.133386, 0.353736, 0.341004, 0.206855, -0.0843391, 0.59209, 0.160999, -0.380259, -0.0438634, -0.335554, -0.104231, -0.0771471, -0.176222, 0.397414, -0.434653, -0.3497, -0.204143, -0.0741988, 0.311551, 0.108456, 0.489191, 0.383515, -0.0676438, -0.222506, 0.0662943, -0.135047, 0.235575, -0.287719, -0.382244]""",钱
"""[0.101528, 0.217302, 0.305659, 0.120999, 0.200571, -0.381532, -0.564165, -0.228085, 0.217279, -0.0213905, -0.271253, -0.0740594, 0.249928, 0.279365, 0.276318, 0.39021, -0.0835409, 0.0442396, 0.275312, 0.519376, 0.0818497, 0.179051, 0.261648, -0.170869, -0.415327, 0.176542, 0.0560387, -0.0328364, -0.0017834, -0.0213367, 0.220075, 0.83078, -0.515458, 0.292133, -0.223856, 0.22279, -0.448248, -0.265953, 0.452465, -0.326108, -0.302935, 0.0330876, 0.111895, -0.185295, 0.12382, 0.157297, -0.0167036, 0.427255, 0.205831, -0.165895, 0.481499, 0.411917, -0.11574, -0.101338, 0.320696, 0.175041, 0.043422, -0.327338, 0.100322, 0.0796505, 0.453102, 0.596816, -0.385621, -0.212318, -0.08049, 0.244155, 0.156951, -0.250892, -0.185321, 0.113173, -0.187196, -0.347628, -0.234602, 0.531649, -0.591034, -0.163716, 0.329184, 0.200928, -0.113383, 0.233093, 0.491753, -0.132865, 0.357798, 0.157218, -0.290262, -0.0333277, 0.532333, 0.368314, -0.156865, -0.124165, 0.287727, 0.263127, -0.27701, -0.35897, -0.0727955, 0.0712888, -0.511797, -0.0584792, 0.233294, -0.200977, 0.126244, 0.108314, 0.178359, -0.115068, 0.216521, 0.075638, 0.143424, -0.100493, -0.107672, 0.290805, -0.19174, -0.537941, -0.125415, -0.0981195, -0.465188, 0.0467025, -0.0610051, 0.314462, 0.26401, 0.340814, -0.0849311, -0.443629, 0.310792, -0.104091, -0.117193, -0.0434333, 0.0771958, 0.149278]""",价格
"""[0.0905231, 0.263303, -0.515177, -0.0749921, -0.0466233, -0.0162629, 0.344432, -0.0692406, -0.0759987, 0.104661, -0.174315, 0.171843, 0.141597, 0.408959, 0.411303, -0.255779, 0.223484, -0.176087, -0.0595601, 0.386209, 0.052147, 0.196725, 0.0426164, 0.0278994, -0.123393, -0.220686, 0.161236, 0.120488, -0.0786365, 0.039116, 0.48355, 0.336387, 0.190401, 0.224768, 0.0659071, -0.134938, 0.713795, 0.0194643, 0.334048, -0.159399, -0.472561, -0.493086, 0.608583, 0.0600043, -0.0153897, 0.461686, -0.665507, 0.153071, -0.11654, 0.0116609, 0.231768, -0.786684, -0.445195, 0.101103, 0.313695, -0.107215, 0.461965, -0.113689, 0.198202, -0.0677888, 0.203674, 0.193211, -0.114745, 0.108251, 0.00287497, 0.21915, -0.20993, 0.0110237, -0.0871537, -0.277926, -0.29308, -0.599453, 0.138518, -0.0592721, -0.427479, 0.0746029, 0.575341, 0.0541476, 0.047407, 0.266379, 0.190103, -0.23189, -0.0536054, -0.331484, 0.252792, 0.0515663, 0.218093, 0.1263, 0.282731, 0.255035, 0.188599, 0.159795, -0.071372, 0.253187, -0.295028, 0.328601, -0.190139, 0.222835, 0.120005, 0.0825629, -0.684431, 0.224609, 0.304932, -0.0747998, 0.608204, 0.288783, -0.000242295, -0.464919, -0.127209, 0.541814, -0.0786868, -0.181552, -0.240732, -0.289487, -0.701591, -0.12196, -0.346448, 0.409392, -0.376743, 0.472911, -0.728315, -0.391971, 0.0758632, 0.449953, -0.172743, 0.061401, -0.263265, 0.0445586]""",是
"""[-0.230346, -0.00210252, -0.158742, 0.105701, 0.258084, -0.116828, -0.231014, -0.189928, 0.225979, 0.0131668, -0.153959, -0.0997451, -0.0471414, -0.0394958, -0.154443, 0.0596159, 0.104599, -0.253327, 0.129874, 0.288505, 0.210144, 0.125953, 0.657851, 0.0102156, -0.124653, 0.250598, 0.381912, 0.0871366, -0.1088, -0.348129, 0.0754669, 0.12702, 0.0200599, 0.170294, -0.0142335, 0.41753, 0.0300391, 0.0783312, 0.341538, 0.016761, -0.121857, -0.168609, -0.198565, -0.212891, 0.231541, 0.452531, -0.248023, 0.361412, 0.482421, 0.126248, 0.383657, -0.021547, 0.0258566, -0.108887, 0.0837486, 0.336599, -0.107606, -0.184415, -0.00147712, 0.105547, 0.328107, 0.347907, -0.224972, -0.08731, -0.450249, 0.161457, 0.315682, -0.140643, -0.2278, 0.170503, 0.049302, -0.440933, -0.433872, -0.376756, -0.275246, -0.207304, 0.216151, 0.258088, 0.0687928, 0.465683, -0.0164367, -0.325596, 0.202071, -0.0238488, -0.199718, 0.0977114, 0.557485, -0.111572, -0.244395, 0.484126, -0.0847664, 0.335489, 0.1008, -0.0519556, -0.260963, 0.200075, 0.0067431, -0.452239, -0.154646, -0.573622, 0.15425, 0.323761, 0.0591471, -0.201512, 0.339765, 0.553843, -0.153748, -0.292877, -0.216641, -0.322352, -0.186326, -0.0431758, -0.252762, -0.310718, 0.0361019, 0.245345, -0.0760395, 0.287455, 0.612252, 0.0736846, 0.0463917, 0.115889, -0.119951, 0.449948, -0.200318, -0.263434, 0.162002, -0.437063]""",颜色
"""[-0.345986, -0.138932, -0.266591, 0.200979, 0.354977, -0.329559, -0.0335258, 0.0124384, 0.420318, -0.202819, -0.44156, 0.228122, -0.264713, 0.121788, -0.298517, 0.085516, 0.291647, 0.0141594, 0.290448, 0.436304, 0.0458526, -0.261857, 0.0907161, 0.355401, 0.112709, -0.127942, 0.266764, -0.0905334, 0.0756223, 0.0497311, 0.187731, 0.266216, 0.146055, -0.0669032, 0.261114, -0.047248, 0.0138418, -0.0725773, 0.152812, -0.0449705, -0.312054, -0.0660085, 0.0875962, -0.0568542, 0.178214, 0.740437, -0.374054, 0.347464, 0.147046, 0.0136415, 0.0357261, -0.544948, 0.279709, -0.0345407, -0.174124, -0.0986971, 0.100611, -0.486471, -0.144551, 0.129862, -0.0833127, 0.527315, 0.0134871, 0.0399303, -0.202157, 0.213625, 0.150023, -0.111362, -0.0540386, 0.137242, -0.138893, -0.177329, -0.2892, -0.116202, -0.159111, 0.230443, -0.03906, 0.00885561, 0.0304423, 0.547134, 0.0142369, -0.0954136, 0.133241, 0.199175, 0.0296515, 0.0356335, 0.290123, 0.252243, 0.0461473, -0.0870117, 0.123364, 0.27181, -0.0591465, -0.0897861, 0.027109, 0.450079, 0.0941267, -0.155856, -0.34113, 0.127954, -0.175544, 0.322712, 0.332767, 0.0912292, 0.10779, -0.270198, 0.408809, 0.202789, -0.292298, 0.0473766, 0.275009, 0.421336, -0.277879, 0.108828, 0.140863, 0.289853, -0.258579, 0.133026, 0.475464, 0.431809, -0.0609791, -0.0197525, 0.406925, 0.505492, 0.0285323, 0.0657074, -0.198939, -0.0959714]""",类型
"""[-0.142638, 0.0952208, 0.0956329, 0.227589, 0.127838, -0.186417, -0.215651, 0.164308, -0.0672944, -0.121346, -0.137516, 0.0185942, -0.0517189, 0.117782, 0.0140678, -0.253331, 0.142789, -0.123871, 0.397148, 0.190157, -0.337202, -0.217514, -0.168038, 0.278166, -0.438919, -0.00962743, 0.053889, -0.193168, -0.0427445, -0.0950806, 0.0619713, 0.36504, -0.411387, 0.211717, 0.100272, 0.24971, -0.0304634, -0.231247, 0.145042, 0.11155, -0.00550847, -0.0118026, -0.154437, -0.343303, 0.00850329, 0.433314, 0.0163945, 0.196101, -0.0236515, 0.0481593, 0.380961, 0.128937, -0.0143927, -0.221677, 0.20577, -0.0535879, 0.212136, -0.463404, -0.179592, 0.072627, 0.353485, 0.257781, 0.21588, -0.219109, 0.0225715, 0.266387, 0.202981, -0.225388, 0.112291, 0.0357265, -0.245992, -0.133793, -0.481611, 0.346057, -0.428449, 0.255163, 0.179725, 0.175328, 0.0599518, 0.177127, 0.16551, -0.0927577, 0.07953, 0.661632, -0.102148, 0.365391, 0.257822, 0.250225, -0.126276, -0.411184, -0.0879892, 0.209795, 0.257669, 0.0249799, 0.177665, 0.33081, 0.0248048, -0.182392, -0.22571, 0.16509, 0.179699, 0.305842, -0.090844, -0.207948, 0.317852, 0.269995, 0.0444528, 0.185673, 0.204622, -0.00919838, 0.251079, 0.417092, -0.0954255, -0.244524, -0.292952, 0.186529, -0.00162394, 0.100727, 0.254345, 0.112698, 0.102227, -0.00461022, 0.16538, -0.107794, 0.0418059, 0.190247, -0.107367, 0.104174]""",厂商
"""[-0.0572196, -0.157621, 0.11299, -0.057971, 0.443518, -0.0753071, -0.464432, 0.0910316, 0.115541, -0.427879, -0.788273, -0.0438195, 0.0324672, 0.227173, -0.272657, 0.304932, 0.438385, -0.150749, 0.135111, 0.386191, -0.0754962, -0.018621, 0.298482, 0.20645, -0.0302795, 0.0254476, 0.246006, -0.00125617, -0.108642, -0.184071, -0.0519882, 0.479332, -0.426143, 0.0920547, 0.0424644, 0.116718, 0.111229, -0.0924981, 0.29783, -0.171428, 0.2285, -0.0751412, -0.17755, 0.141367, 0.153523, 0.640496, 0.0478734, 0.290661, 0.360893, 0.157281, 0.46801, -0.00718855, -0.186042, 0.0289246, 0.148239, 0.132038, 0.0594564, -0.291693, -0.134054, 0.05293, 0.324416, 0.298818, -0.0525244, -0.376252, -0.140966, 0.305201, 0.335274, -0.0709426, -0.290037, -0.14049, -0.100639, 0.220212, -0.392874, -0.0300791, 0.00962683, -0.0473133, 0.0531219, 0.161888, -0.145794, 0.337265, 0.00653869, -0.16644, 0.00386646, 0.520517, -0.38507, -0.119448, 0.513899, 0.526701, -0.0211684, 0.0102314, 0.250714, 0.0216732, -0.308917, -0.508591, -0.0209085, 0.0896608, -0.166712, -0.314799, -0.317563, 0.0501884, -0.350214, 0.144136, 0.207866, 0.122314, 0.290301, 0.312475, -0.0352614, -0.0620592, -0.0341926, 0.243122, 0.212691, 0.458616, -0.0516515, -0.595056, 0.446141, -0.0231665, -0.0680527, 0.427363, 0.765972, 0.0223121, -0.145809, -0.145141, -0.0557701, 0.296837, 0.00256504, 0.350976, -0.0649976, -0.233165]""",型号
"""[0.0797455, 0.00273431, -0.0307948, -0.0961171, 0.0668797, -0.447788, -0.592983, 0.167459, -0.104588, -0.472675, -0.184896, -0.318213, 0.088434, 0.199022, 0.273692, -0.0266302, 0.372141, -0.124673, 0.470951, 0.414018, -0.0308723, 0.0713605, 0.130015, -0.148076, -0.253679, -0.141625, 0.0182164, -0.285646, -0.367032, -0.0234062, -0.457204, 0.136109, -0.367679, -0.0863424, 0.0884838, 0.744439, 0.0909855, 0.590768, -0.150644, 0.023073, 0.245008, 0.325052, -0.0906414, -0.0896334, 0.338869, 0.291862, 0.175887, -0.0534551, 0.166557, 0.445068, -0.0254545, 0.202618, -0.476358, 0.140181, -0.0958818, -0.271095, -0.247276, -0.358796, 0.0384063, 0.213296, -0.0084759, 0.433337, 0.088764, -0.60461, 0.308318, 0.126664, -0.00616613, -0.0294988, -0.267787, -0.238791, 0.189079, 0.123462, -0.211327, 0.227021, -0.320758, -0.406781, 0.421964, -0.0119996, 0.420709, -0.01558, 0.00831887, 0.160781, 0.415205, -0.225923, 0.0338469, 0.157894, 0.601183, 0.157208, -0.305203, 0.184073, -0.0306887, -0.0718816, 0.0204212, -0.527009, -0.422029, 0.455824, -0.227802, 0.0822331, -0.528031, 0.310193, 0.115834, 0.491275, 0.278206, -0.530236, 0.0969243, 0.453928, -0.393187, 0.174796, -0.141467, 0.0156552, 0.299868, 0.199996, -0.145128, -0.225358, -0.0132614, 0.228978, -0.365254, 0.228906, 0.275874, 0.260219, -0.13038, -0.314339, 0.114141, 0.288241, 0.0419169, 0.537272, 0.191994, -0.439273]""",排量
"""[0.338869, -0.0901071, -0.0448739, -0.0892901, 0.0172048, -0.319584, -0.282304, 0.0205678, -0.25397, -0.381968, -0.19874, -0.346665, 0.455793, -0.098756, 0.138503, 0.0617111, 0.276933, 0.171044, 0.0971556, 0.319957, -0.013448, 0.174414, -0.20145, -0.160009, -0.0677895, -0.120264, -0.150013, 0.0172727, 0.142703, -0.0110642, -0.258038, 0.191665, -0.0696591, 0.0885042, -0.0864885, 0.318203, 0.141507, 0.228252, 0.000704438, -0.229236, 0.188811, 0.616312, -0.287863, 0.0237353, 0.381699, 0.388062, 0.275099, 0.298737, 0.328784, 0.287268, -0.0839437, 0.432733, -0.335648, 0.0411463, 0.207093, -0.0305032, -0.492164, -0.254959, -0.0535747, 0.0563315, 0.23626, 0.377912, 0.466055, -0.413055, -0.240397, 0.115348, 0.286015, 0.00388243, -0.489037, -0.203721, 0.254026, 0.225782, 0.101173, 0.294908, -0.18856, -0.0752115, 0.0191037, -0.261655, -0.117343, -0.154101, 0.094013, -0.0610189, 0.461784, 0.0269639, -0.151528, -0.269164, 0.138532, -0.0456204, -0.0490563, 0.14518, 0.00695994, -0.194453, -0.0317052, -0.247718, 0.1617, 0.366802, -0.341959, 0.00564487, -0.439614, -0.0853928, 0.0941647, 0.372699, 0.160304, -0.305757, 0.274915, 0.311344, -0.44902, -0.082317, 0.0891275, -0.319688, 0.303823, 0.476408, -0.0786039, -0.47411, 0.109268, 0.101301, -0.19085, 0.0230874, 0.105171, -0.28273, 0.0932973, 0.328253, 0.0570716, -0.264412, -0.0314426, 0.515689, 0.263559, -0.316715]""",手动档
"""[-0.533868, 0.479949, -0.183475, -0.177549, 0.335286, 0.210682, 0.159707, 0.283124, -0.0804004, 0.128993, 0.21388, 0.255413, 0.0320527, -0.232922, 0.568258, -0.15119, 0.615015, 0.121558, -0.240963, 0.265645, 0.137276, -0.31111, -0.058352, 0.348023, -0.103849, -0.181565, -0.0405865, -0.0869298, 0.246729, -0.461755, 0.20912, 0.372027, 0.571638, -0.115044, -0.208294, 0.132738, 0.691224, 0.455149, 0.100343, -0.619542, -0.529705, 0.0636046, 0.322511, 0.458625, -0.346308, 0.58423, -0.0226219, 0.291775, 0.261986, -0.184316, 0.641155, -0.280305, -0.1862, 0.318288, 0.172206, -0.360993, 0.115027, -0.0988383, -0.0938056, -0.222764, -0.365941, 0.123363, 0.120647, 0.0865288, -0.23222, 0.0182845, 0.0136549, -0.221306, 0.300004, -0.682421, -0.400394, -0.185523, 0.232224, 0.0641993, -0.422892, -0.366825, 0.26884, -0.488135, -0.187572, -0.0584537, -0.161876, -0.235501, 0.0691514, -0.413609, -0.253754, 0.151579, -0.105426, 0.103622, 0.134267, 0.257718, -0.282081, -0.272584, -0.047623, 0.508029, -0.710507, -0.147201, 0.142766, -0.352191, 0.00194228, -0.118195, -0.485027, 0.105289, -0.068556, 0.262105, -0.000783322, 0.522962, 0.223611, 0.0150126, 0.244383, 0.158419, 0.262281, 0.611392, -0.303601, -0.362824, -0.274086, 0.577249, -0.728013, 0.19696, -0.137417, 0.303387, -0.585219, -0.074035, -0.158223, 0.280116, 0.0118611, -0.275418, -0.245118, 0.467564]""",还是
"""[0.440722, -0.114365, 0.0400497, -0.0399837, 0.328631, -0.256987, -0.171157, 0.291955, -0.330004, -0.167827, -0.190342, -0.580215, 0.471434, 0.0926243, 0.153299, 0.0774458, 0.15623, 0.0503092, 0.112354, 0.523455, 0.200516, -0.0894923, 0.0993729, -0.1821, -0.266615, -0.378829, 0.101238, -0.102796, 0.0462667, -0.0889322, -0.331433, 0.379925, 0.0981208, -0.0975098, -0.0813411, 0.473556, 0.0189055, 0.412994, -0.14653, -0.0328535, 0.0704772, 0.646251, -0.149831, -0.00447544, 0.19504, 0.251116, 0.201445, 0.0530126, 0.306637, 0.231619, -0.285054, 0.410857, -0.415734, 0.138065, 0.206261, -0.153013, -0.487491, -0.211681, -0.0730043, -0.16741, 0.31069, 0.248963, 0.107111, -0.0908331, 0.116601, -0.391486, 0.350927, 0.184479, -0.226347, -0.233581, 0.174203, 0.101859, -0.037979, 0.260764, -0.335934, -0.315148, 0.126571, -0.0596542, -0.269657, -0.169348, 0.336816, -0.195375, 0.379806, -0.00481454, -0.118895, -0.0851598, 0.117561, 0.24644, 0.247931, 0.0804312, -0.0871057, -0.116843, -0.296652, 0.0422652, -0.085639, 0.241216, -0.336949, -0.0097008, -0.493178, -0.262255, 0.0465087, 0.293577, 0.306242, -0.460339, 0.214475, 0.19103, -0.284161, -0.0120688, -0.253602, 0.0197615, 0.232701, 0.231205, -0.167342, -0.447613, 0.0732121, 0.383459, 0.0469992, -0.0638403, 0.228247, 0.0598246, -0.126314, 0.122965, 0.0799343, -0.0648076, 0.0567487, 0.578944, 0.560127, -0.460399]""",自动档
"""[0.195577, 0.210293, 0.0136998, 0.0791577, 0.123319, 0.298623, 0.075017, 0.131544, 0.375591, 0.355087, -0.256358, -0.67036, 0.354805, -0.146537, -0.108356, 0.223053, 0.414647, 0.0921567, 0.208649, 0.6615, 0.0725479, -0.207457, 0.137534, 0.111944, 0.161703, -0.378312, 0.454561, 0.212727, -0.0963369, -0.384968, -0.125068, 0.132248, 0.228282, -0.357403, 0.261915, 0.843864, -0.107025, 0.340964, 0.332317, 0.0801835, 0.160597, 0.0680217, 0.584269, 0.09519, 0.466656, 0.36867, -0.247734, 0.385525, -0.118639, -0.349147, 0.0993476, -0.674562, 0.0330949, 0.329106, 0.191769, -0.148175, -0.209056, 0.100344, -0.30158, -0.17713, 0.167053, 0.137208, 0.164687, -0.24493, -0.252244, -0.0121868, 0.366717, 0.0261816, -0.251357, -0.0176782, -0.0793054, -0.373718, -0.208164, 0.0581761, -0.236877, -0.359371, 0.279863, -0.108238, 0.206416, 0.400665, 0.279806, -0.0807412, -0.114129, -0.0486046, -0.0308764, 0.272476, 0.509916, -0.0947933, 0.167022, 0.157791, 0.472859, 0.516651, 0.274106, 0.0145084, 0.273694, 0.570564, -0.180108, 0.219555, -0.426141, -0.237032, -0.337422, 0.182072, 0.0306354, -0.189421, -0.137048, -0.143388, 0.0676491, 0.0610726, 0.0277244, 0.16676, 0.334551, 0.343765, -0.249606, -0.367133, -0.115507, 0.211015, 0.110909, -0.0192522, 0.119402, 0.0694761, 0.190428, 0.479917, -0.232567, 0.245797, 0.0612469, 0.44202, 0.0614282, -0.306663]""",最高
"""[0.0418594, -0.135881, -0.197338, -0.331287, 0.147383, -0.261457, -0.346414, 0.0327336, 0.0581041, -0.281995, -0.045999, -0.429737, -0.139418, 0.50082, 0.0042256, -0.0466018, 0.116498, -0.18783, 0.249073, 0.551307, 0.477473, -0.287324, 0.13089, -0.0783852, -0.232269, 0.0832694, -0.110155, -0.202154, 0.261147, -0.0525872, -0.371559, -0.144444, -0.184402, 0.0218359, 0.181134, 0.499432, 0.326081, 0.1539, 0.0308478, -0.344171, 0.401064, 0.0984775, -0.0879618, -0.344983, 0.255253, 0.408341, 0.169934, 0.165696, 0.190667, 0.203557, 0.144196, 0.168218, -0.28741, 0.211445, 0.544464, -0.0464021, -0.163667, -0.0687889, 0.0221773, -0.0379969, -0.0684149, 0.457281, 0.38348, -0.449983, 0.143512, -0.00405311, 0.0582564, 0.252126, -0.266306, 0.256301, 0.0391369, 0.242095, -0.185666, 0.227696, -0.302371, -0.09462, 0.151617, 0.0177395, 0.251655, 0.0750032, 0.0669632, -0.128615, 0.389057, -0.231824, 0.100649, 0.0843167, 0.264527, 0.149716, -0.263289, -0.0404371, -0.12551, -0.131471, -0.125675, -0.370544, -0.014594, 0.335555, -0.0368574, 0.085695, -0.394337, 0.346133, 0.393081, 0.304536, -0.167298, -0.562202, 0.507739, 0.393631, -0.204769, 0.258993, 0.0482786, 0.0388627, 0.107593, 0.274756, 0.0210034, -0.448662, -0.0179405, 0.0686906, -0.449606, 0.13973, -0.000525584, 0.019439, 0.103638, 0.54698, -0.214732, 0.193726, 0.308436, 0.0805385, 0.125829, -0.265051]""",车速
